sample_uid,split,scene_id,sequence_id,frame_id,height_m,height_category,scene_category,gt_instances,pred_instances,iou_threshold,tp,fp,fn,precision,recall,f1,absolute_count_error
scene_09_40_000732,test,scene_09,scene_09,000732,40,40,scene_09,12,21,0.5,0,21,12,0.0,0.0,0.0,9
scene_09_40_000733,test,scene_09,scene_09,000733,40,40,scene_09,8,12,0.25,0,12,8,0.0,0.0,0.0,4
scene_09_40_000733,test,scene_09,scene_09,000733,40,40,scene_09,8,12,0.5,0,12,8,0.0,0.0,0.0,4
scene_09_40_000748,test,scene_09,scene_09,000748,40,40,scene_09,14,8,0.25,0,8,14,0.0,0.0,0.0,6
scene_09_40_000748,test,scene_09,scene_09,000748,40,40,scene_09,14,8,0.5,0,8,14,0.0,0.0,0.0,6
scene_09_40_000749,test,scene_09,scene_09,000749,40,40,scene_09,13,12,0.25,0,12,13,0.0,0.0,0.0,1
scene_09_40_000749,test,scene_09,scene_09,000749,40,40,scene_09,13,12,0.5,0,12,13,0.0,0.0,0.0,1
scene_09_40_000750,test,scene_09,scene_09,000750,40,40,scene_09,17,16,0.25,0,16,17,0.0,0.0,0.0,1
scene_09_40_000750,test,scene_09,scene_09,000750,40,40,scene_09,17,16,0.5,0,16,17,0.0,0.0,0.0,1
scene_09_40_000751,test,scene_09,scene_09,000751,40,40,scene_09,20,8,0.25,0,8,20,0.0,0.0,0.0,12
scene_09_40_000751,test,scene_09,scene_09,000751,40,40,scene_09,20,8,0.5,0,8,20,0.0,0.0,0.0,12
scene_09_40_000752,test,scene_09,scene_09,000752,40,40,scene_09,19,9,0.25,0,9,19,0.0,0.0,0.0,10
scene_09_40_000752,test,scene_09,scene_09,000752,40,40,scene_09,19,9,0.5,0,9,19,0.0,0.0,0.0,10
scene_09_40_000753,test,scene_09,scene_09,000753,40,40,scene_09,20,30,0.25,0,30,20,0.0,0.0,0.0,10
scene_09_40_000753,test,scene_09,scene_09,000753,40,40,scene_09,20,30,0.5,0,30,20,0.0,0.0,0.0,10
scene_09_40_000754,test,scene_09,scene_09,000754,40,40,scene_09,19,7,0.25,0,7,19,0.0,0.0,0.0,12
scene_09_40_000754,test,scene_09,scene_09,000754,40,40,scene_09,19,7,0.5,0,7,19,0.0,0.0,0.0,12
scene_09_40_000755,test,scene_09,scene_09,000755,40,40,scene_09,17,11,0.25,0,11,17,0.0,0.0,0.0,6
scene_09_40_000755,test,scene_09,scene_09,000755,40,40,scene_09,17,11,0.5,0,11,17,0.0,0.0,0.0,6
scene_09_40_000756,test,scene_09,scene_09,000756,40,40,scene_09,14,3,0.25,0,3,14,0.0,0.0,0.0,11
scene_09_40_000756,test,scene_09,scene_09,000756,40,40,scene_09,14,3,0.5,0,3,14,0.0,0.0,0.0,11
scene_09_40_000757,test,scene_09,scene_09,000757,40,40,scene_09,13,12,0.25,0,12,13,0.0,0.0,0.0,1
scene_09_40_000757,test,scene_09,scene_09,000757,40,40,scene_09,13,12,0.5,0,12,13,0.0,0.0,0.0,1
scene_09_40_000758,test,scene_09,scene_09,000758,40,40,scene_09,14,9,0.25,0,9,14,0.0,0.0,0.0,5
scene_09_40_000758,test,scene_09,scene_09,000758,40,40,scene_09,14,9,0.5,0,9,14,0.0,0.0,0.0,5
scene_09_40_000759,test,scene_09,scene_09,000759,40,40,scene_09,12,8,0.25,0,8,12,0.0,0.0,0.0,4
scene_09_40_000759,test,scene_09,scene_09,000759,40,40,scene_09,12,8,0.5,0,8,12,0.0,0.0,0.0,4
scene_09_40_000760,test,scene_09,scene_09,000760,40,40,scene_09,12,8,0.25,0,8,12,0.0,0.0,0.0,4
scene_09_40_000760,test,scene_09,scene_09,000760,40,40,scene_09,12,8,0.5,0,8,12,0.0,0.0,0.0,4
scene_09_40_000761,test,scene_09,scene_09,000761,40,40,scene_09,16,18,0.25,0,18,16,0.0,0.0,0.0,2
scene_09_40_000761,test,scene_09,scene_09,000761,40,40,scene_09,16,18,0.5,0,18,16,0.0,0.0,0.0,2
scene_09_40_000762,test,scene_09,scene_09,000762,40,40,scene_09,12,12,0.25,0,12,12,0.0,0.0,0.0,0
scene_09_40_000762,test,scene_09,scene_09,000762,40,40,scene_09,12,12,0.5,0,12,12,0.0,0.0,0.0,0
scene_09_40_000763,test,scene_09,scene_09,000763,40,40,scene_09,12,8,0.25,0,8,12,0.0,0.0,0.0,4
scene_09_40_000763,test,scene_09,scene_09,000763,40,40,scene_09,12,8,0.5,0,8,12,0.0,0.0,0.0,4
scene_09_40_000764,test,scene_09,scene_09,000764,40,40,scene_09,11,4,0.25,0,4,11,0.0,0.0,0.0,7
scene_09_40_000764,test,scene_09,scene_09,000764,40,40,scene_09,11,4,0.5,0,4,11,0.0,0.0,0.0,7
scene_09_40_000765,test,scene_09,scene_09,000765,40,40,scene_09,13,4,0.25,0,4,13,0.0,0.0,0.0,9
scene_09_40_000765,test,scene_09,scene_09,000765,40,40,scene_09,13,4,0.5,0,4,13,0.0,0.0,0.0,9
scene_09_40_000766,test,scene_09,scene_09,000766,40,40,scene_09,9,1,0.25,0,1,9,0.0,0.0,0.0,8
scene_09_40_000766,test,scene_09,scene_09,000766,40,40,scene_09,9,1,0.5,0,1,9,0.0,0.0,0.0,8
scene_09_40_000767,test,scene_09,scene_09,000767,40,40,scene_09,10,2,0.25,0,2,10,0.0,0.0,0.0,8
scene_09_40_000767,test,scene_09,scene_09,000767,40,40,scene_09,10,2,0.5,0,2,10,0.0,0.0,0.0,8
scene_09_40_000768,test,scene_09,scene_09,000768,40,40,scene_09,12,1,0.25,0,1,12,0.0,0.0,0.0,11
scene_09_40_000768,test,scene_09,scene_09,000768,40,40,scene_09,12,1,0.5,0,1,12,0.0,0.0,0.0,11
scene_09_40_000769,test,scene_09,scene_09,000769,40,40,scene_09,12,6,0.25,0,6,12,0.0,0.0,0.0,6
scene_09_40_000769,test,scene_09,scene_09,000769,40,40,scene_09,12,6,0.5,0,6,12,0.0,0.0,0.0,6
scene_09_40_000770,test,scene_09,scene_09,000770,40,40,scene_09,14,2,0.25,0,2,14,0.0,0.0,0.0,12
scene_09_40_000770,test,scene_09,scene_09,000770,40,40,scene_09,14,2,0.5,0,2,14,0.0,0.0,0.0,12
scene_09_40_000771,test,scene_09,scene_09,000771,40,40,scene_09,11,0,0.25,0,0,11,0.0,0.0,0.0,11
scene_09_40_000771,test,scene_09,scene_09,000771,40,40,scene_09,11,0,0.5,0,0,11,0.0,0.0,0.0,11
scene_09_40_000772,test,scene_09,scene_09,000772,40,40,scene_09,17,0,0.25,0,0,17,0.0,0.0,0.0,17
scene_09_40_000772,test,scene_09,scene_09,000772,40,40,scene_09,17,0,0.5,0,0,17,0.0,0.0,0.0,17
scene_09_40_000773,test,scene_09,scene_09,000773,40,40,scene_09,15,1,0.25,0,1,15,0.0,0.0,0.0,14
scene_09_40_000773,test,scene_09,scene_09,000773,40,40,scene_09,15,1,0.5,0,1,15,0.0,0.0,0.0,14
scene_09_40_000774,test,scene_09,scene_09,000774,40,40,scene_09,15,1,0.25,0,1,15,0.0,0.0,0.0,14
scene_09_40_000774,test,scene_09,scene_09,000774,40,40,scene_09,15,1,0.5,0,1,15,0.0,0.0,0.0,14
scene_09_40_000775,test,scene_09,scene_09,000775,40,40,scene_09,14,4,0.25,0,4,14,0.0,0.0,0.0,10
scene_09_40_000775,test,scene_09,scene_09,000775,40,40,scene_09,14,4,0.5,0,4,14,0.0,0.0,0.0,10
scene_09_40_000776,test,scene_09,scene_09,000776,40,40,scene_09,10,4,0.25,0,4,10,0.0,0.0,0.0,6
scene_09_40_000776,test,scene_09,scene_09,000776,40,40,scene_09,10,4,0.5,0,4,10,0.0,0.0,0.0,6
scene_09_40_000777,test,scene_09,scene_09,000777,40,40,scene_09,11,1,0.25,0,1,11,0.0,0.0,0.0,10
scene_09_40_000777,test,scene_09,scene_09,000777,40,40,scene_09,11,1,0.5,0,1,11,0.0,0.0,0.0,10
scene_09_40_000778,test,scene_09,scene_09,000778,40,40,scene_09,13,1,0.25,0,1,13,0.0,0.0,0.0,12
scene_09_40_000778,test,scene_09,scene_09,000778,40,40,scene_09,13,1,0.5,0,1,13,0.0,0.0,0.0,12
scene_09_40_000779,test,scene_09,scene_09,000779,40,40,scene_09,12,0,0.25,0,0,12,0.0,0.0,0.0,12
scene_09_40_000779,test,scene_09,scene_09,000779,40,40,scene_09,12,0,0.5,0,0,12,0.0,0.0,0.0,12
scene_09_40_000780,test,scene_09,scene_09,000780,40,40,scene_09,16,0,0.25,0,0,16,0.0,0.0,0.0,16
scene_09_40_000780,test,scene_09,scene_09,000780,40,40,scene_09,16,0,0.5,0,0,16,0.0,0.0,0.0,16
scene_09_40_000781,test,scene_09,scene_09,000781,40,40,scene_09,16,2,0.25,0,2,16,0.0,0.0,0.0,14
scene_09_40_000781,test,scene_09,scene_09,000781,40,40,scene_09,16,2,0.5,0,2,16,0.0,0.0,0.0,14
scene_09_40_000782,test,scene_09,scene_09,000782,40,40,scene_09,15,4,0.25,0,4,15,0.0,0.0,0.0,11
scene_09_40_000782,test,scene_09,scene_09,000782,40,40,scene_09,15,4,0.5,0,4,15,0.0,0.0,0.0,11
scene_09_40_000783,test,scene_09,scene_09,000783,40,40,scene_09,16,6,0.25,0,6,16,0.0,0.0,0.0,10
scene_09_40_000783,test,scene_09,scene_09,000783,40,40,scene_09,16,6,0.5,0,6,16,0.0,0.0,0.0,10
scene_09_40_000784,test,scene_09,scene_09,000784,40,40,scene_09,13,7,0.25,0,7,13,0.0,0.0,0.0,6
scene_09_40_000784,test,scene_09,scene_09,000784,40,40,scene_09,13,7,0.5,0,7,13,0.0,0.0,0.0,6
scene_09_40_000785,test,scene_09,scene_09,000785,40,40,scene_09,12,9,0.25,0,9,12,0.0,0.0,0.0,3
scene_09_40_000785,test,scene_09,scene_09,000785,40,40,scene_09,12,9,0.5,0,9,12,0.0,0.0,0.0,3
scene_09_40_000786,test,scene_09,scene_09,000786,40,40,scene_09,10,6,0.25,0,6,10,0.0,0.0,0.0,4
scene_09_40_000786,test,scene_09,scene_09,000786,40,40,scene_09,10,6,0.5,0,6,10,0.0,0.0,0.0,4
scene_09_40_000787,test,scene_09,scene_09,000787,40,40,scene_09,10,5,0.25,0,5,10,0.0,0.0,0.0,5
scene_09_40_000787,test,scene_09,scene_09,000787,40,40,scene_09,10,5,0.5,0,5,10,0.0,0.0,0.0,5
scene_09_40_000788,test,scene_09,scene_09,000788,40,40,scene_09,13,3,0.25,0,3,13,0.0,0.0,0.0,10
scene_09_40_000788,test,scene_09,scene_09,000788,40,40,scene_09,13,3,0.5,0,3,13,0.0,0.0,0.0,10
scene_09_40_000789,test,scene_09,scene_09,000789,40,40,scene_09,14,4,0.25,0,4,14,0.0,0.0,0.0,10
scene_09_40_000789,test,scene_09,scene_09,000789,40,40,scene_09,14,4,0.5,0,4,14,0.0,0.0,0.0,10
scene_09_40_000790,test,scene_09,scene_09,000790,40,40,scene_09,20,3,0.25,0,3,20,0.0,0.0,0.0,17
scene_09_40_000790,test,scene_09,scene_09,000790,40,40,scene_09,20,3,0.5,0,3,20,0.0,0.0,0.0,17
scene_09_40_000791,test,scene_09,scene_09,000791,40,40,scene_09,17,0,0.25,0,0,17,0.0,0.0,0.0,17
scene_09_40_000791,test,scene_09,scene_09,000791,40,40,scene_09,17,0,0.5,0,0,17,0.0,0.0,0.0,17
scene_09_40_000792,test,scene_09,scene_09,000792,40,40,scene_09,19,0,0.25,0,0,19,0.0,0.0,0.0,19
scene_09_40_000792,test,scene_09,scene_09,000792,40,40,scene_09,19,0,0.5,0,0,19,0.0,0.0,0.0,19
scene_09_40_000793,test,scene_09,scene_09,000793,40,40,scene_09,19,3,0.25,0,3,19,0.0,0.0,0.0,16
scene_09_40_000793,test,scene_09,scene_09,000793,40,40,scene_09,19,3,0.5,0,3,19,0.0,0.0,0.0,16
scene_09_40_000794,test,scene_09,scene_09,000794,40,40,scene_09,11,0,0.25,0,0,11,0.0,0.0,0.0,11
scene_09_40_000794,test,scene_09,scene_09,000794,40,40,scene_09,11,0,0.5,0,0,11,0.0,0.0,0.0,11
scene_09_40_000795,test,scene_09,scene_09,000795,40,40,scene_09,16,0,0.25,0,0,16,0.0,0.0,0.0,16
scene_09_40_000795,test,scene_09,scene_09,000795,40,40,scene_09,16,0,0.5,0,0,16,0.0,0.0,0.0,16
scene_09_40_000796,test,scene_09,scene_09,000796,40,40,scene_09,16,4,0.25,0,4,16,0.0,0.0,0.0,12
scene_09_40_000796,test,scene_09,scene_09,000796,40,40,scene_09,16,4,0.5,0,4,16,0.0,0.0,0.0,12
scene_09_40_000797,test,scene_09,scene_09,000797,40,40,scene_09,14,4,0.25,0,4,14,0.0,0.0,0.0,10
scene_09_40_000797,test,scene_09,scene_09,000797,40,40,scene_09,14,4,0.5,0,4,14,0.0,0.0,0.0,10
scene_09_40_000798,test,scene_09,scene_09,000798,40,40,scene_09,16,7,0.25,0,7,16,0.0,0.0,0.0,9
scene_09_40_000798,test,scene_09,scene_09,000798,40,40,scene_09,16,7,0.5,0,7,16,0.0,0.0,0.0,9
scene_09_40_000799,test,scene_09,scene_09,000799,40,40,scene_09,14,0,0.25,0,0,14,0.0,0.0,0.0,14
scene_09_40_000799,test,scene_09,scene_09,000799,40,40,scene_09,14,0,0.5,0,0,14,0.0,0.0,0.0,14
scene_09_40_000800,test,scene_09,scene_09,000800,40,40,scene_09,12,0,0.25,0,0,12,0.0,0.0,0.0,12
scene_09_40_000800,test,scene_09,scene_09,000800,40,40,scene_09,12,0,0.5,0,0,12,0.0,0.0,0.0,12
scene_09_40_000801,test,scene_09,scene_09,000801,40,40,scene_09,14,0,0.25,0,0,14,0.0,0.0,0.0,14
scene_09_40_000801,test,scene_09,scene_09,000801,40,40,scene_09,14,0,0.5,0,0,14,0.0,0.0,0.0,14
scene_09_40_000802,test,scene_09,scene_09,000802,40,40,scene_09,13,1,0.25,0,1,13,0.0,0.0,0.0,12
scene_09_40_000802,test,scene_09,scene_09,000802,40,40,scene_09,13,1,0.5,0,1,13,0.0,0.0,0.0,12
scene_09_40_000803,test,scene_09,scene_09,000803,40,40,scene_09,11,2,0.25,0,2,11,0.0,0.0,0.0,9
scene_09_40_000803,test,scene_09,scene_09,000803,40,40,scene_09,11,2,0.5,0,2,11,0.0,0.0,0.0,9
scene_09_40_000804,test,scene_09,scene_09,000804,40,40,scene_09,6,2,0.25,0,2,6,0.0,0.0,0.0,4
scene_09_40_000804,test,scene_09,scene_09,000804,40,40,scene_09,6,2,0.5,0,2,6,0.0,0.0,0.0,4
scene_09_40_000805,test,scene_09,scene_09,000805,40,40,scene_09,8,2,0.25,0,2,8,0.0,0.0,0.0,6
scene_09_40_000805,test,scene_09,scene_09,000805,40,40,scene_09,8,2,0.5,0,2,8,0.0,0.0,0.0,6
scene_09_40_000806,test,scene_09,scene_09,000806,40,40,scene_09,8,3,0.25,0,3,8,0.0,0.0,0.0,5
scene_09_40_000806,test,scene_09,scene_09,000806,40,40,scene_09,8,3,0.5,0,3,8,0.0,0.0,0.0,5
scene_09_40_000807,test,scene_09,scene_09,000807,40,40,scene_09,12,4,0.25,0,4,12,0.0,0.0,0.0,8
scene_09_40_000807,test,scene_09,scene_09,000807,40,40,scene_09,12,4,0.5,0,4,12,0.0,0.0,0.0,8
scene_09_40_000808,test,scene_09,scene_09,000808,40,40,scene_09,13,3,0.25,0,3,13,0.0,0.0,0.0,10
scene_09_40_000808,test,scene_09,scene_09,000808,40,40,scene_09,13,3,0.5,0,3,13,0.0,0.0,0.0,10
scene_09_40_000809,test,scene_09,scene_09,000809,40,40,scene_09,13,11,0.25,0,11,13,0.0,0.0,0.0,2
scene_09_40_000809,test,scene_09,scene_09,000809,40,40,scene_09,13,11,0.5,0,11,13,0.0,0.0,0.0,2
scene_09_40_000810,test,scene_09,scene_09,000810,40,40,scene_09,15,8,0.25,0,8,15,0.0,0.0,0.0,7
scene_09_40_000810,test,scene_09,scene_09,000810,40,40,scene_09,15,8,0.5,0,8,15,0.0,0.0,0.0,7
scene_09_40_000811,test,scene_09,scene_09,000811,40,40,scene_09,13,15,0.25,0,15,13,0.0,0.0,0.0,2
scene_09_40_000811,test,scene_09,scene_09,000811,40,40,scene_09,13,15,0.5,0,15,13,0.0,0.0,0.0,2
scene_09_40_000812,test,scene_09,scene_09,000812,40,40,scene_09,14,7,0.25,0,7,14,0.0,0.0,0.0,7
scene_09_40_000812,test,scene_09,scene_09,000812,40,40,scene_09,14,7,0.5,0,7,14,0.0,0.0,0.0,7
scene_09_40_000813,test,scene_09,scene_09,000813,40,40,scene_09,16,9,0.25,0,9,16,0.0,0.0,0.0,7
scene_09_40_000813,test,scene_09,scene_09,000813,40,40,scene_09,16,9,0.5,0,9,16,0.0,0.0,0.0,7
scene_09_40_000814,test,scene_09,scene_09,000814,40,40,scene_09,15,9,0.25,0,9,15,0.0,0.0,0.0,6
scene_09_40_000814,test,scene_09,scene_09,000814,40,40,scene_09,15,9,0.5,0,9,15,0.0,0.0,0.0,6
scene_09_40_000815,test,scene_09,scene_09,000815,40,40,scene_09,14,10,0.25,0,10,14,0.0,0.0,0.0,4
scene_09_40_000815,test,scene_09,scene_09,000815,40,40,scene_09,14,10,0.5,0,10,14,0.0,0.0,0.0,4
scene_09_40_000816,test,scene_09,scene_09,000816,40,40,scene_09,14,5,0.25,0,5,14,0.0,0.0,0.0,9
scene_09_40_000816,test,scene_09,scene_09,000816,40,40,scene_09,14,5,0.5,0,5,14,0.0,0.0,0.0,9
scene_09_40_000817,test,scene_09,scene_09,000817,40,40,scene_09,12,6,0.25,0,6,12,0.0,0.0,0.0,6
scene_09_40_000817,test,scene_09,scene_09,000817,40,40,scene_09,12,6,0.5,0,6,12,0.0,0.0,0.0,6
scene_09_40_000818,test,scene_09,scene_09,000818,40,40,scene_09,15,10,0.25,0,10,15,0.0,0.0,0.0,5
scene_09_40_000818,test,scene_09,scene_09,000818,40,40,scene_09,15,10,0.5,0,10,15,0.0,0.0,0.0,5
scene_09_40_000819,test,scene_09,scene_09,000819,40,40,scene_09,18,6,0.25,0,6,18,0.0,0.0,0.0,12
scene_09_40_000819,test,scene_09,scene_09,000819,40,40,scene_09,18,6,0.5,0,6,18,0.0,0.0,0.0,12
scene_09_40_000820,test,scene_09,scene_09,000820,40,40,scene_09,16,8,0.25,0,8,16,0.0,0.0,0.0,8
scene_09_40_000820,test,scene_09,scene_09,000820,40,40,scene_09,16,8,0.5,0,8,16,0.0,0.0,0.0,8
scene_09_40_000821,test,scene_09,scene_09,000821,40,40,scene_09,14,8,0.25,0,8,14,0.0,0.0,0.0,6
scene_09_40_000821,test,scene_09,scene_09,000821,40,40,scene_09,14,8,0.5,0,8,14,0.0,0.0,0.0,6
scene_09_40_000822,test,scene_09,scene_09,000822,40,40,scene_09,14,5,0.25,0,5,14,0.0,0.0,0.0,9
scene_09_40_000822,test,scene_09,scene_09,000822,40,40,scene_09,14,5,0.5,0,5,14,0.0,0.0,0.0,9
scene_09_40_000823,test,scene_09,scene_09,000823,40,40,scene_09,8,20,0.25,0,20,8,0.0,0.0,0.0,12
scene_09_40_000823,test,scene_09,scene_09,000823,40,40,scene_09,8,20,0.5,0,20,8,0.0,0.0,0.0,12
scene_09_40_000824,test,scene_09,scene_09,000824,40,40,scene_09,9,3,0.25,0,3,9,0.0,0.0,0.0,6
scene_09_40_000824,test,scene_09,scene_09,000824,40,40,scene_09,9,3,0.5,0,3,9,0.0,0.0,0.0,6
scene_09_40_000825,test,scene_09,scene_09,000825,40,40,scene_09,6,4,0.25,0,4,6,0.0,0.0,0.0,2
scene_09_40_000825,test,scene_09,scene_09,000825,40,40,scene_09,6,4,0.5,0,4,6,0.0,0.0,0.0,2
scene_09_40_000826,test,scene_09,scene_09,000826,40,40,scene_09,6,6,0.25,0,6,6,0.0,0.0,0.0,0
scene_09_40_000826,test,scene_09,scene_09,000826,40,40,scene_09,6,6,0.5,0,6,6,0.0,0.0,0.0,0
scene_09_40_000827,test,scene_09,scene_09,000827,40,40,scene_09,8,17,0.25,0,17,8,0.0,0.0,0.0,9
scene_09_40_000827,test,scene_09,scene_09,000827,40,40,scene_09,8,17,0.5,0,17,8,0.0,0.0,0.0,9
scene_09_40_000828,test,scene_09,scene_09,000828,40,40,scene_09,11,9,0.25,0,9,11,0.0,0.0,0.0,2
scene_09_40_000828,test,scene_09,scene_09,000828,40,40,scene_09,11,9,0.5,0,9,11,0.0,0.0,0.0,2
scene_09_40_000829,test,scene_09,scene_09,000829,40,40,scene_09,17,20,0.25,0,20,17,0.0,0.0,0.0,3
scene_09_40_000829,test,scene_09,scene_09,000829,40,40,scene_09,17,20,0.5,0,20,17,0.0,0.0,0.0,3
scene_09_40_000830,test,scene_09,scene_09,000830,40,40,scene_09,14,12,0.25,0,12,14,0.0,0.0,0.0,2
scene_09_40_000830,test,scene_09,scene_09,000830,40,40,scene_09,14,12,0.5,0,12,14,0.0,0.0,0.0,2
scene_09_40_000831,test,scene_09,scene_09,000831,40,40,scene_09,14,17,0.25,0,17,14,0.0,0.0,0.0,3
scene_09_40_000831,test,scene_09,scene_09,000831,40,40,scene_09,14,17,0.5,0,17,14,0.0,0.0,0.0,3
scene_09_40_000832,test,scene_09,scene_09,000832,40,40,scene_09,14,13,0.25,0,13,14,0.0,0.0,0.0,1
scene_09_40_000832,test,scene_09,scene_09,000832,40,40,scene_09,14,13,0.5,0,13,14,0.0,0.0,0.0,1
scene_09_40_000833,test,scene_09,scene_09,000833,40,40,scene_09,13,18,0.25,0,18,13,0.0,0.0,0.0,5
scene_09_40_000833,test,scene_09,scene_09,000833,40,40,scene_09,13,18,0.5,0,18,13,0.0,0.0,0.0,5
scene_09_40_000834,test,scene_09,scene_09,000834,40,40,scene_09,12,12,0.25,0,12,12,0.0,0.0,0.0,0
scene_09_40_000834,test,scene_09,scene_09,000834,40,40,scene_09,12,12,0.5,0,12,12,0.0,0.0,0.0,0
scene_09_40_000835,test,scene_09,scene_09,000835,40,40,scene_09,14,22,0.25,0,22,14,0.0,0.0,0.0,8
scene_09_40_000835,test,scene_09,scene_09,000835,40,40,scene_09,14,22,0.5,0,22,14,0.0,0.0,0.0,8
scene_09_40_000836,test,scene_09,scene_09,000836,40,40,scene_09,15,10,0.25,0,10,15,0.0,0.0,0.0,5
scene_09_40_000836,test,scene_09,scene_09,000836,40,40,scene_09,15,10,0.5,0,10,15,0.0,0.0,0.0,5
scene_09_40_000837,test,scene_09,scene_09,000837,40,40,scene_09,13,17,0.25,0,17,13,0.0,0.0,0.0,4
scene_09_40_000837,test,scene_09,scene_09,000837,40,40,scene_09,13,17,0.5,0,17,13,0.0,0.0,0.0,4
scene_09_40_000838,test,scene_09,scene_09,000838,40,40,scene_09,17,9,0.25,0,9,17,0.0,0.0,0.0,8
scene_09_40_000838,test,scene_09,scene_09,000838,40,40,scene_09,17,9,0.5,0,9,17,0.0,0.0,0.0,8
scene_09_40_000839,test,scene_09,scene_09,000839,40,40,scene_09,13,12,0.25,0,12,13,0.0,0.0,0.0,1
scene_09_40_000839,test,scene_09,scene_09,000839,40,40,scene_09,13,12,0.5,0,12,13,0.0,0.0,0.0,1
scene_09_40_000840,test,scene_09,scene_09,000840,40,40,scene_09,10,15,0.25,0,15,10,0.0,0.0,0.0,5
scene_09_40_000840,test,scene_09,scene_09,000840,40,40,scene_09,10,15,0.5,0,15,10,0.0,0.0,0.0,5
scene_09_40_000841,test,scene_09,scene_09,000841,40,40,scene_09,10,7,0.25,0,7,10,0.0,0.0,0.0,3
scene_09_40_000841,test,scene_09,scene_09,000841,40,40,scene_09,10,7,0.5,0,7,10,0.0,0.0,0.0,3
scene_09_40_000842,test,scene_09,scene_09,000842,40,40,scene_09,13,7,0.25,0,7,13,0.0,0.0,0.0,6
scene_09_40_000842,test,scene_09,scene_09,000842,40,40,scene_09,13,7,0.5,0,7,13,0.0,0.0,0.0,6
scene_09_40_000843,test,scene_09,scene_09,000843,40,40,scene_09,10,5,0.25,0,5,10,0.0,0.0,0.0,5
scene_09_40_000843,test,scene_09,scene_09,000843,40,40,scene_09,10,5,0.5,0,5,10,0.0,0.0,0.0,5
scene_09_40_000844,test,scene_09,scene_09,000844,40,40,scene_09,8,2,0.25,0,2,8,0.0,0.0,0.0,6
scene_09_40_000844,test,scene_09,scene_09,000844,40,40,scene_09,8,2,0.5,0,2,8,0.0,0.0,0.0,6
scene_09_40_000845,test,scene_09,scene_09,000845,40,40,scene_09,12,4,0.25,0,4,12,0.0,0.0,0.0,8
scene_09_40_000845,test,scene_09,scene_09,000845,40,40,scene_09,12,4,0.5,0,4,12,0.0,0.0,0.0,8
scene_09_40_000846,test,scene_09,scene_09,000846,40,40,scene_09,10,4,0.25,0,4,10,0.0,0.0,0.0,6
scene_09_40_000846,test,scene_09,scene_09,000846,40,40,scene_09,10,4,0.5,0,4,10,0.0,0.0,0.0,6
scene_09_40_000847,test,scene_09,scene_09,000847,40,40,scene_09,11,1,0.25,0,1,11,0.0,0.0,0.0,10
scene_09_40_000847,test,scene_09,scene_09,000847,40,40,scene_09,11,1,0.5,0,1,11,0.0,0.0,0.0,10
scene_09_40_000848,test,scene_09,scene_09,000848,40,40,scene_09,10,0,0.25,0,0,10,0.0,0.0,0.0,10
scene_09_40_000848,test,scene_09,scene_09,000848,40,40,scene_09,10,0,0.5,0,0,10,0.0,0.0,0.0,10
scene_09_40_000849,test,scene_09,scene_09,000849,40,40,scene_09,17,0,0.25,0,0,17,0.0,0.0,0.0,17
scene_09_40_000849,test,scene_09,scene_09,000849,40,40,scene_09,17,0,0.5,0,0,17,0.0,0.0,0.0,17
scene_09_40_000880,test,scene_09,scene_09,000880,40,40,scene_09,9,3,0.25,0,3,9,0.0,0.0,0.0,6
scene_09_40_000880,test,scene_09,scene_09,000880,40,40,scene_09,9,3,0.5,0,3,9,0.0,0.0,0.0,6
scene_09_40_000881,test,scene_09,scene_09,000881,40,40,scene_09,9,0,0.25,0,0,9,0.0,0.0,0.0,9
scene_09_40_000881,test,scene_09,scene_09,000881,40,40,scene_09,9,0,0.5,0,0,9,0.0,0.0,0.0,9
scene_09_40_000882,test,scene_09,scene_09,000882,40,40,scene_09,9,6,0.25,0,6,9,0.0,0.0,0.0,3
scene_09_40_000882,test,scene_09,scene_09,000882,40,40,scene_09,9,6,0.5,0,6,9,0.0,0.0,0.0,3
scene_09_40_000883,test,scene_09,scene_09,000883,40,40,scene_09,10,2,0.25,0,2,10,0.0,0.0,0.0,8
scene_09_40_000883,test,scene_09,scene_09,000883,40,40,scene_09,10,2,0.5,0,2,10,0.0,0.0,0.0,8
scene_09_40_000884,test,scene_09,scene_09,000884,40,40,scene_09,9,4,0.25,0,4,9,0.0,0.0,0.0,5
scene_09_40_000884,test,scene_09,scene_09,000884,40,40,scene_09,9,4,0.5,0,4,9,0.0,0.0,0.0,5
scene_09_40_000885,test,scene_09,scene_09,000885,40,40,scene_09,15,7,0.25,0,7,15,0.0,0.0,0.0,8
scene_09_40_000885,test,scene_09,scene_09,000885,40,40,scene_09,15,7,0.5,0,7,15,0.0,0.0,0.0,8
scene_09_40_000886,test,scene_09,scene_09,000886,40,40,scene_09,16,11,0.25,0,11,16,0.0,0.0,0.0,5
scene_09_40_000886,test,scene_09,scene_09,000886,40,40,scene_09,16,11,0.5,0,11,16,0.0,0.0,0.0,5
scene_09_40_000887,test,scene_09,scene_09,000887,40,40,scene_09,14,6,0.25,0,6,14,0.0,0.0,0.0,8
scene_09_40_000887,test,scene_09,scene_09,000887,40,40,scene_09,14,6,0.5,0,6,14,0.0,0.0,0.0,8
scene_09_40_000888,test,scene_09,scene_09,000888,40,40,scene_09,15,1,0.25,0,1,15,0.0,0.0,0.0,14
